ADDRESS,LINK1
"Lyon,France",www.geonames.org/2996944
"Lyons,France",www.geonames.org/2996944
"Lyttelton,New Zealand",www.geonames.org/2188095
"Lytton,British Columbia,Canada",www.geonames.org/6062479
"Lübeck,Germany",www.geonames.org/2875601
"Maastricht,Netherlands",www.geonames.org/2751283
"Macao,China",www.geonames.org/6412372
"Macduff,Banffshire,Scotland",www.geonames.org/2643262
"Machynlleth,Montgomeryshire,Wales",www.geonames.org/7301018
"Machynlleth,Powys,Wales",www.geonames.org/7301018
"Mackinac Island,USA",www.geonames.org/5000469
"Mackworth,Derbyshire,England",www.geonames.org/2643249
"Macon,Georgia,USA",www.geonames.org/4207400
"Madehurst,Sussex,England",www.geonames.org/2643236
"Madeira Islands,Portugal",www.geonames.org/2266877
"Madeley,Staffordshire,England",www.geonames.org/2643234
"Madeley,Yorkshire,England",www.geonames.org/2643234
"Madison,New Jersey,USA",www.geonames.org/5100748
"Madison,Wisconsin,USA",www.geonames.org/5261457
"Madras,India",www.geonames.org/1264527
"Madras,Tamil Nadu,India",www.geonames.org/1264527
"Madrid,Spain",www.geonames.org/3117735
"Maesteg,Glamorgan,Wales",www.geonames.org/7291605
"Mafeking,South Africa",www.geonames.org/980600
"Magdebourg,Germany",www.geonames.org/2874545
"Magersfontein,Cape Colony,South Africa",www.geonames.org/980497
"Maharashtra,India",www.geonames.org/1264419
"Maiano,Italy",www.geonames.org/3174229
"Maiden Newton,Dorset,England",www.geonames.org/2643185
"Maidenhead,Berkshire,England",www.geonames.org/2643186
"Maidenhead,Buckinghamshire,England",www.geonames.org/2643186
"Maidstone,Kent,England",www.geonames.org/2643179
"Maine,USA",www.geonames.org/4971068
"Mainz,Germany",www.geonames.org/2874225
"Majorca,Spain",www.geonames.org/2514239
"Malabar Coast,India",www.geonames.org/1264188
"Malaga,Spain",www.geonames.org/2514256
"Maldah,West Bengal,India",www.geonames.org/10509840
"Maldon,Essex,England",www.geonames.org/2643160
"Maldon,Victoria,Australia",www.geonames.org/2158989
"Mallorca,Spain",www.geonames.org/2514239
"Mallow,Cork,Ireland",www.geonames.org/2962714
"Malmesbury,Wiltshire,England",www.geonames.org/2643146
"Malton,Yorkshire,England",www.geonames.org/2643142
"Malvern Hills,England",www.geonames.org/2643141
"Malvern Hills,New Zealand",www.geonames.org/6222238
"Malvern Wells,Herefordshire,England",www.geonames.org/2643139
"Malvern Wells,Worcestershire,England",www.geonames.org/2643139
"Malvern,Jamaica",www.geonames.org/11495083
"Malvern,Victoria,Australia",www.geonames.org/2158952
"Malvern,Worcestershire,England",www.geonames.org/2648063
"Manali,India",www.geonames.org/1263968
"Manasquan,New Jersey,USA",www.geonames.org/5100809
"Manchester,Lancashire,England",www.geonames.org/2643123
"Manchester,Massachusetts,USA",www.geonames.org/4942975
"Manchuria,China",www.geonames.org/2035836
"Mandalay,Burma",www.geonames.org/1311874
"Mandalay,Myanmar",www.geonames.org/1311874
"Mangalore,Karnataka,India",www.geonames.org/1263780
"Manhasset,Long Island,USA",www.geonames.org/5125766
"Manhattan,New York,USA",www.geonames.org/5125771
"Manitoba,Canada",www.geonames.org/6065171
"Manitoulin Island,Upper Canada,Canada",www.geonames.org/6065218
"Mankato,Minnesota,USA",www.geonames.org/5036420
"Mannheim,Germany",www.geonames.org/2873891
"Manningtree,Essex,England",www.geonames.org/2643107
"Manston,Kent,England",www.geonames.org/2643095
"Mantua,Italy",www.geonames.org/3174051
"Manuden,Essex,England",www.geonames.org/2643088
"Maputo,Mozambique",www.geonames.org/1040652
"Marazion,Cornwall,England",www.geonames.org/2643076
"Marbella,Costa del Sol,Spain",www.geonames.org/2514169
"Marburg,Germany",www.geonames.org/2873759
"Maremma,Italy",www.geonames.org/3173975
"Marengo,Italy",www.geonames.org/3173970
"Margate,Kent,England",www.geonames.org/2643044
"Marienbad,Czech Republic",www.geonames.org/3071024
"Marietta,Georgia,USA",www.geonames.org/4207783
"Maritime Alps,Italy",www.geonames.org/3173906
"Market Bosworth,Leicestershire,England",www.geonames.org/7290807
"Market Drayton,Shropshire,England",www.geonames.org/2643028
"Market Rasen,Lincolnshire,England",www.geonames.org/2643023
"Markinch,Fife,Scotland",www.geonames.org/2643016
"Markyate,Hertfordshire,England",www.geonames.org/2643011
"Marlborough,Wiltshire,England",www.geonames.org/7300355
"Marldon,Devon,England",www.geonames.org/2643009
"Marlow,Buckinghamshire,England",www.geonames.org/2643003
"Marly,France",www.geonames.org/2995656
"Marne,France",www.geonames.org/2995603
"Marquartstein,Bavaria,Germany",www.geonames.org/6556403
"Marsala,Sicily,Italy",www.geonames.org/2524245
"Marsden,Buckinghamshire,England",www.geonames.org/2642991
"Marsden,Yorkshire,England",www.geonames.org/2642991
"Marseilles,France",www.geonames.org/2995469
"Marseilles,Provence-Alpes-CÃ´te d'Azur,France",www.geonames.org/2995469
"Marston Moor,England",www.geonames.org/11711326
"Marston St Lawrence,Northamptonshire,England",www.geonames.org/7295753
"Martinique,France",www.geonames.org/6690603
"Maryborough,Queensland,Australia",www.geonames.org/2158562
"Maryborough,Victoria,Australia",www.geonames.org/2158562
"Maryhill,Lanarkshire,Scotland",www.geonames.org/2642930
"Maryland,USA",www.geonames.org/11495194
"Marylebone,Middlesex,England",www.geonames.org/6545170
"Maryport,Cumberland,England",www.geonames.org/2642927
"Massachusetts,USA",www.geonames.org/6254926
"Matjesfontein,South Africa",www.geonames.org/978169
"Matlock,Derbyshire,England",www.geonames.org/2642910
"Matterhorn,Switzerland",www.geonames.org/2659729
"Mauchline,Ayrshire,Scotland",www.geonames.org/2642904
"Maud,Aberdeenshire,Scotland",www.geonames.org/2642903
"Maussane,Alpilles,France",www.geonames.org/2994992
"Mayenne,France",www.geonames.org/2994935
"Mayfair,Middlesex,England",www.geonames.org/2642878
"Mayfield,Kent,England",www.geonames.org/11592286
"Mayfield,Sussex,England",www.geonames.org/11592286
"Maymyo,Burma",www.geonames.org/1309937
"Maynooth,Kildare,Ireland",www.geonames.org/2962668
"Mayo,Ireland",www.geonames.org/3302545
"Mazar-i-Sharif,Afghanistan",www.geonames.org/1133616
"Mbabane,Swaziland",www.geonames.org/934985
"Measham,Derbyshire,England",www.geonames.org/2642843
"Meath,Ireland",www.geonames.org/2962661
"Mecca,Saudi Arabia",www.geonames.org/104515
"Mechlin,Belgium",www.geonames.org/2791538
"Medfield,Massachusetts,USA",www.geonames.org/4943616
"Medford,Massachusetts,USA",www.geonames.org/5740099
"Medina,Saudi Arabia",www.geonames.org/109223
"Mediterranean Sea,",www.geonames.org/363196
"Mediterranean,",www.geonames.org/9962130
"Meerut,India",www.geonames.org/1263214
"Melaka,Malaysia",www.geonames.org/1733035
"Melbourne,",www.geonames.org/2158177
"Melbourne,Australia",www.geonames.org/2158177
"Melbourne,Cambridgeshire,England",www.geonames.org/7300451
"Melbourne,Quebec,Canada",www.geonames.org/6071846
"Melbourne,Victoria,Australia",www.geonames.org/2158177
"Melbourne,Victoria,England",www.geonames.org/7300451
"Melksham,Wiltshire,England",www.geonames.org/2642786
"Mellerstain,Berwickshire,Scotland",www.geonames.org/2642784
"Mells,Somerset,England",www.geonames.org/2642776
"Melness,Strathnaver,Scotland",www.geonames.org/2642771
"Melrose,Roxburghshire,Scotland",www.geonames.org/2642769
"Memphis,Tennessee,USA",www.geonames.org/4641239
"Menai Straits,Wales",www.geonames.org/2642753
"Menam Chao Phya,Siam",http://www.geonames.org/1611244/maenam-chao-phraya.html
"Mendip Hills,England",www.geonames.org/2642751
"Mendlesham,Suffolk,England",www.geonames.org/2642750
"Mendocino County,USA",www.geonames.org/5372163
"Mendocino,USA",www.geonames.org/5372153
"Mendoza,Argentina",www.geonames.org/3844421
"Mengtsz,Yunnan Province,China",www.geonames.org/1800663
"Menton,France",www.geonames.org/2994497
"Menton,Riviera,France",www.geonames.org/2994497
"Mentone,France",www.geonames.org/2994497
"Meole Brace,Shropshire,England",www.geonames.org/2642737
"Merano,Italy",www.geonames.org/3173577
"Mere,Wiltshire,England",www.geonames.org/2642729
"Meriden,Connecticut,USA",www.geonames.org/4838524
"Merioneth,Wales",www.geonames.org/2642726
"Merritt,British Columbia,Canada",www.geonames.org/6072349
"Mers-les-Bains,Picardy,France",www.geonames.org/2994313
"Mersea Island,England",www.geonames.org/2642716
"Merseyside,England",www.geonames.org/2642713
"Merstham,Surrey,England",www.geonames.org/2642711
"Merthyr Tydfil,Glamorgan,Wales",www.geonames.org/2642705
"Merton,Norfolk,England",www.geonames.org/2642704
"Merton,Surrey,England",www.geonames.org/2642704
"Mesa Verde,USA",www.geonames.org/5372433
"Mesopotamia,Iraq",www.geonames.org/99237
"Messenia,Greece",www.geonames.org/257149
"Mestre,Italy",www.geonames.org/3173529
"Methley,Yorkshire,England",www.geonames.org/2642693
"Meudon,France",www.geonames.org/2994144
"Mevagissey,Cornwall,England",www.geonames.org/2642687
"Mexico City,Mexico",www.geonames.org/3530597
"Meyrignac,Limousin,France",www.geonames.org/2994061
"Mhow,Indore,India",www.geonames.org/1263080
"Miami,Florida,USA",www.geonames.org/4164138
"Michigan,USA",www.geonames.org/5001836
"Mickleham,Surrey,England",www.geonames.org/2642642
"Middle East,Turkey",www.geonames.org/6269133
"Middlebury,Connecticut,USA",www.geonames.org/4838611
"Middlebury,Vermont,USA",www.geonames.org/5238499
"Middleham,Yorkshire,England",www.geonames.org/2642615
"Middlesbrough,Yorkshire,England",www.geonames.org/2642607
"Middlesex,England",www.geonames.org/2642605
"Middleton,Lancashire,England",www.geonames.org/2642593
"Middletown,Connecticut,USA",www.geonames.org/4838633
"Middlewich,Cheshire,England",www.geonames.org/2642573
"Midhurst,Sussex,England",www.geonames.org/2642567
"Midi,France",www.geonames.org/2993966
"Midlands,England",www.geonames.org/2642562
"Midlothian,Scotland",www.geonames.org/2642559
"Midwest,USA",www.geonames.org/11887750
"Milan,Italy",www.geonames.org/3173435
"Milborne Port,Somerset,England",www.geonames.org/2642549
"Milfield,Northumberland,England",www.geonames.org/2642539
"Milford Haven,Pembrokeshire,Wales",www.geonames.org/2642534
"Milford,New Hampshire,USA",www.geonames.org/5089578
"Milland,Sussex,England",www.geonames.org/10099992
"Milledgeville,Georgia,USA",www.geonames.org/4209448
"Millisle,Ards Peninsula,Northern reland",www.geonames.org/2642511
"Millisle,Down,Ireland",http://www.geonames.org/2642511/millisle.html
"Millwall,Middlesex,England",www.geonames.org/2642487
"Milnthorpe,Westmorland,England",www.geonames.org/2642482
"Milston,Wiltshire,England",www.geonames.org/2642480
"Milton Bryan,Bedfordshire,England",www.geonames.org/6946887
"Milton Keynes,Buckinghamshire,England",www.geonames.org/2642465
"Milverton,Warwickshire,England",www.geonames.org/2642457
"Milwaukee,Wisconsin,USA",www.geonames.org/5263045
"Minchinhampton,Cotswolds,England",www.geonames.org/2642452
"Minchinhampton,Gloucestershire,England",www.geonames.org/2642452
"Minffordd,Caernarfonshire,Wales",www.geonames.org/2642447
"Minneapolis,",www.geonames.org/5037649
"Minneapolis,Minnesota,USA",www.geonames.org/5037649
"Minnesota,USA",www.geonames.org/5037779
"Minsk,Russia",www.geonames.org/625144
"Minstead,Hampshire,England",www.geonames.org/2642436
"Miraflores,Peru",www.geonames.org/3963958
"Miraj,Maharashtra,India",www.geonames.org/10847479
"Mirfield,Yorkshire,England",www.geonames.org/7293814
"Mississippi River,USA",www.geonames.org/7932547
"Mississippi,USA",www.geonames.org/4436296
"Missolonghi,Greece",www.geonames.org/257186
"Missouri,USA",www.geonames.org/4398678
"Misterton,Somerset,England",www.geonames.org/2642418
"Mistley,Essex,England",www.geonames.org/2642416
"Mitchell,Cornwall,England",www.geonames.org/2642411
"Mitchelstown,Cork,Ireland",www.geonames.org/2962587
"Mitrovica,Kosovo,Yugoslavia",www.geonames.org/789225
"Moab,Jordan",http://www.geonames.org/248018/moab-mountains.html
"Moate,Westmeath,Ireland",www.geonames.org/3314017
"Mobile,Alabama,USA",www.geonames.org/4076598
"Mocha,Yemen",www.geonames.org/78751
"Mochudi,Botswana",www.geonames.org/933340
"Moddershall,Staffordshire,England",www.geonames.org/2642394
"Modena,Italy",www.geonames.org/3173331
"Mogadishu,Somalia",www.geonames.org/53654
"Moher,Clare,Ireland",www.geonames.org/3311306
"Moira River,Canada",www.geonames.org/6075996
"Mojave Desert,USA",www.geonames.org/5373972
"Mold,Flintshire,Wales",www.geonames.org/2642372
"Mombasa,Kenya",www.geonames.org/186301
"Mona,Jamaica",www.geonames.org/6690769
"Monceau,France",www.geonames.org/2993426
"Moneymore,Derry,Northern Ireland",www.geonames.org/2642349
"Monkton,Kent,England",www.geonames.org/2642319
"Monmouth,Monmouthshire,Wales",www.geonames.org/2642313
"Monmouthshire,Wales",www.geonames.org/3333244
"Monroe,New York,USA",www.geonames.org/5127302
"Monrovia,Liberia",www.geonames.org/2274895
"Mons,Belgium",www.geonames.org/2790869
"Mont Blanc,France",www.geonames.org/3181986
"Montana,USA",www.geonames.org/5667009
"Monte Carlo,Monaco",www.geonames.org/2992741
"Monte Nero,Italy",www.geonames.org/6695956
"Monte Rosa,Switzerland",www.geonames.org/2658971
"Montefiascone,Italy",www.geonames.org/3172931
"Montego Bay,Jamaica",www.geonames.org/3489460
"Monterey,California,USA",www.geonames.org/5374361
"Montevideo,Uruguay",www.geonames.org/3441575
"Montgomery,Montgomeryshire,Wales",www.geonames.org/4076784
"Montgomeryshire,Wales",www.geonames.org/2642303
"Montmartre,France",www.geonames.org/3029374
"Montparnasse,France",www.geonames.org/6545263
"Montpellier,France",www.geonames.org/2992166
"Montreal,Lower Canada,Canada",www.geonames.org/6077243
"Montreal,Quebec,Canada",www.geonames.org/6077243
"Montreuil,France",www.geonames.org/2992090
"Montreuil-sur-Mer,France",www.geonames.org/2992061
"Montreux,France",www.geonames.org/2992058
"Montreux,Vaud,Switzerland",www.geonames.org/2659601
"Montrose,Angus,Scotland",www.geonames.org/2642302
"Montserrat,",www.geonames.org/3578097
"Montserrat,Caribbean",www.geonames.org/3578097
"Montserrat,UK",www.geonames.org/3578097
"Moorea,Windward Islands",www.geonames.org/4034185
"Morant Bay,Jamaica",www.geonames.org/11495134
"Morayshire,Scotland",www.geonames.org/2642240
"Morecambe Bay,England",www.geonames.org/2642213
"Morecambe,Lancashire,England",www.geonames.org/2642214
"Morges,Lac Léman,Switzerland",www.geonames.org/6458855
"Morija,Lesotho",www.geonames.org/932371
"Morningside,Midlothian,Scotland",www.geonames.org/6697585
"Morpeth,Northumberland,England",www.geonames.org/7296759
"Mortimer,Berkshire,England",www.geonames.org/2636716
"Mortlake,Surrey,England",www.geonames.org/11551058
"Moscow,Russia",www.geonames.org/524901
"Moscow,USSR",www.geonames.org/524901
"Mosi-oa-Tunya,",www.geonames.org/906001
"Mossley Hill,Lancashire,England",www.geonames.org/11550898
"Motherwell,Lanarkshire,Scotland",www.geonames.org/2642135
"Motihari,Bengal,India",www.geonames.org/1262710
"Mould,Flintshire,Wales",www.geonames.org/2642372
"Moulmein,Myanmar",www.geonames.org/1308465
"Mount Athos,Greece",www.geonames.org/736572
"Mount Errigal,Ireland",www.geonames.org/6471037
"Mount Etna,Italy",www.geonames.org/2524810
"Mount Everest,Nepal",www.geonames.org/1283416
"Mount Holly,New Jersey,USA",www.geonames.org/4503134
"Mount Kisco,New York,USA",www.geonames.org/5127744
"Mount Leinster,Ireland",www.geonames.org/2962978
"Mount Olympus,Greece",www.geonames.org/734890
"Mount Peel,New Zealand",www.geonames.org/2184732
"Mount Pirongia,New Zealand",http://www.geonames.org/2184538/pirongia-mountain.html
"Mount Tabor,Israel",www.geonames.org/293418
"Mount Tambora,Indonesia",www.geonames.org/1625272
"Mount Vesuvius,Italy",http://www.geonames.org/3164481/vesuvius.html
"Mountrath,Laois,Ireland",www.geonames.org/2962465
"Much Wenlock,Shropshire,England",www.geonames.org/7301084
"Muirkirk,Ayrshire,Scotland",www.geonames.org/2642005
"Mull,Scotland",http://www.geonames.org/2641992/island-of-mull.html
"Mulranny,Mayo,Ireland",www.geonames.org/7870964
"Mumbai,India",www.geonames.org/1275339
"Mumbai,Maharashtra,India",www.geonames.org/1275339
"Munich,Bavaria ,Germany",www.geonames.org/2867714
"Munich,Bavaria,Germany",www.geonames.org/2867714
"Munich,Germany",www.geonames.org/2867714
"Munster,Ireland",www.geonames.org/7521315
"Murray River,Australia",www.geonames.org/2065166
"Murrumbidgee River,Australia",www.geonames.org/2156066
"Muscat,Oman",www.geonames.org/287286
"Muskoka,Canada",www.geonames.org/6048537
"Musselburgh,East Lothian,Scotland",www.geonames.org/2641942
"Mussoorie,India",www.geonames.org/1262374
"Mustique,St Vincent and the Grenadines",www.geonames.org/3577867
"Muston,Yorkshire,England",www.geonames.org/2641940
"My Lai,Vietnam",www.geonames.org/1574109
"Myall Creek,New South Wales,Australia",www.geonames.org/2155996
"Mylor,Cornwall,England",www.geonames.org/7293088
"Mysore,India",www.geonames.org/1262321
"Mytholmroyd,Yorkshire,England",www.geonames.org/2641922
"Mytilene,Lesbos,Greece",www.geonames.org/256866
"Mérida,Mexico",www.geonames.org/3523349
"Mérida,Yucatán,Mexico",www.geonames.org/3523349
"Méré,France",www.geonames.org/2994428
"Mülheim,Germany",www.geonames.org/2867838
"Mürren,Switzerland",www.geonames.org/2659530
"Naarden,Holland",www.geonames.org/2750521
"Naas,Kildare,Ireland",www.geonames.org/2962334
"Nablus,Palestine",www.geonames.org/282615
"Nacton,Suffolk,England",www.geonames.org/2641918
